NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WANG_RECURRENT_LIVER_CANCER_DN	WANG_RECURRENT_LIVER_CANCER_DN		15	-0.39938867	-1.3169997	0.15107913	0.21274702	1.0	5682	tags=67%, list=41%, signal=114%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP		129	-0.23084986	-1.3163409	0.07398274	0.2119622	1.0	6825	tags=58%, list=50%, signal=115%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP		128	-0.23145325	-1.3135376	0.07317073	0.21402606	1.0	6674	tags=59%, list=49%, signal=113%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	-0.2308811	-1.3135016	0.06424242	0.21228646	1.0	5435	tags=47%, list=40%, signal=77%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	-0.23061538	-1.3106362	0.08652657	0.21418943	1.0	5873	tags=48%, list=43%, signal=83%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP		200	-0.21342023	-1.3098166	0.06315789	0.21357583	1.0	2350	tags=25%, list=17%, signal=30%	
LI_AMPLIFIED_IN_LUNG_CANCER	LI_AMPLIFIED_IN_LUNG_CANCER		152	-0.22282684	-1.3043208	0.06763285	0.21924798	1.0	3833	tags=36%, list=28%, signal=50%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN		101	-0.24037711	-1.3015199	0.0989011	0.22132307	1.0	3602	tags=37%, list=26%, signal=49%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN		42	-0.29206976	-1.28893	0.13812155	0.237346	1.0	7219	tags=71%, list=53%, signal=151%	
SWEET_KRAS_TARGETS_DN	SWEET_KRAS_TARGETS_DN		46	-0.28347445	-1.2881731	0.13586956	0.23650336	1.0	7875	tags=78%, list=57%, signal=184%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP		128	-0.22469118	-1.2773182	0.10635697	0.2506911	1.0	7817	tags=66%, list=57%, signal=153%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP		122	-0.22426789	-1.2773131	0.11713933	0.24874774	1.0	5820	tags=48%, list=42%, signal=83%	
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS		26	-0.32015622	-1.2753906	0.15700142	0.24994807	1.0	2796	tags=42%, list=20%, signal=53%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN		101	-0.23628782	-1.2738317	0.10546379	0.25042385	1.0	3887	tags=36%, list=28%, signal=49%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP		137	-0.21883199	-1.2674816	0.092821784	0.25787142	1.0	6808	tags=55%, list=50%, signal=108%	
VILLANUEVA_LIVER_CANCER_KRT19_DN	VILLANUEVA_LIVER_CANCER_KRT19_DN		53	-0.27048177	-1.266369	0.14919356	0.2574772	1.0	7481	tags=70%, list=55%, signal=153%	
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP		219	-0.20282713	-1.2655215	0.09174312	0.25673538	1.0	5631	tags=48%, list=41%, signal=81%	
GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN		146	-0.21533556	-1.2573981	0.12249705	0.26736906	1.0	4814	tags=41%, list=35%, signal=63%	
FAELT_B_CLL_WITH_VH3_21_DN	FAELT_B_CLL_WITH_VH3_21_DN		38	-0.2858257	-1.255342	0.1751026	0.26860344	1.0	5687	tags=61%, list=42%, signal=103%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP		154	-0.21375163	-1.2510394	0.11728395	0.2734925	1.0	5661	tags=47%, list=41%, signal=79%	
BILD_E2F3_ONCOGENIC_SIGNATURE	BILD_E2F3_ONCOGENIC_SIGNATURE		160	-0.20981802	-1.250454	0.116805725	0.27240187	1.0	6019	tags=49%, list=44%, signal=87%	
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	HUTTMANN_B_CLL_POOR_SURVIVAL_UP		188	-0.2037563	-1.2358018	0.120192304	0.29320297	1.0	5641	tags=46%, list=41%, signal=77%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN		126	-0.21559672	-1.2342978	0.14982164	0.29324237	1.0	4124	tags=39%, list=30%, signal=55%	
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN		36	-0.2879564	-1.2336737	0.19041279	0.29204884	1.0	5549	tags=56%, list=41%, signal=93%	
GSE15659_RESTING_VS_ACTIVATED_TREG_UP	GSE15659_RESTING_VS_ACTIVATED_TREG_UP		113	-0.219894	-1.2318641	0.14851485	0.2930795	1.0	5564	tags=44%, list=41%, signal=74%	
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE		34	-0.28993872	-1.2286645	0.19214587	0.29633194	1.0	4790	tags=41%, list=35%, signal=63%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP		115	-0.2201676	-1.2286247	0.14796548	0.29437956	1.0	6825	tags=57%, list=50%, signal=113%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP		153	-0.20990443	-1.2210889	0.15180723	0.30445215	1.0	6117	tags=53%, list=45%, signal=95%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		91	-0.22792973	-1.2181621	0.1716515	0.3074962	1.0	6348	tags=55%, list=46%, signal=102%	
FRASOR_TAMOXIFEN_RESPONSE_UP	FRASOR_TAMOXIFEN_RESPONSE_UP		31	-0.29911706	-1.2137357	0.21313673	0.3128984	1.0	3847	tags=42%, list=28%, signal=58%	
ZHAN_MULTIPLE_MYELOMA_LB_UP	ZHAN_MULTIPLE_MYELOMA_LB_UP		25	-0.3117403	-1.2108428	0.21111111	0.31597298	1.0	3893	tags=44%, list=28%, signal=61%	
SU_THYMUS	SU_THYMUS		17	-0.35793513	-1.209655	0.24128312	0.31601587	1.0	6758	tags=71%, list=49%, signal=139%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN		116	-0.21401133	-1.2047591	0.18069308	0.32271263	1.0	5607	tags=48%, list=41%, signal=81%	
HP_CLINICAL_COURSE	HP_CLINICAL_COURSE		884	-0.16902299	-1.1989172	0.060020346	0.33051527	1.0	6847	tags=53%, list=50%, signal=99%	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		105	-0.21838352	-1.1987966	0.18781094	0.32857013	1.0	2529	tags=26%, list=18%, signal=31%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		133	-0.20882113	-1.1961753	0.16849817	0.33106634	1.0	6457	tags=53%, list=47%, signal=99%	
HP_CHILDHOOD_ONSET	HP_CHILDHOOD_ONSET		29	-0.29523265	-1.1958956	0.2299169	0.3294111	1.0	5518	tags=55%, list=40%, signal=92%	
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN		25	-0.30843332	-1.1902024	0.24963716	0.3376547	1.0	3797	tags=40%, list=28%, signal=55%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP		24	-0.31055188	-1.1886913	0.2338377	0.3379952	1.0	6863	tags=75%, list=50%, signal=150%	
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE		17	-0.34090143	-1.1814954	0.2535211	0.34940812	1.0	7457	tags=82%, list=54%, signal=181%	
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION		21	-0.3192257	-1.1791868	0.23428571	0.35150677	1.0	8120	tags=67%, list=59%, signal=163%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP		176	-0.19769008	-1.1775631	0.17605634	0.35224107	1.0	6099	tags=50%, list=45%, signal=89%	
HP_PEDIATRIC_ONSET	HP_PEDIATRIC_ONSET		369	-0.17801987	-1.1703959	0.15071507	0.36310253	1.0	6847	tags=54%, list=50%, signal=104%	
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN		16	-0.34956717	-1.1674825	0.26551226	0.3664508	1.0	5424	tags=63%, list=40%, signal=103%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN		32	-0.27685785	-1.166708	0.260989	0.3654482	1.0	7600	tags=69%, list=55%, signal=154%	
MCLACHLAN_DENTAL_CARIES_DN	MCLACHLAN_DENTAL_CARIES_DN		40	-0.2610567	-1.1663456	0.2486413	0.36388758	1.0	8474	tags=73%, list=62%, signal=190%	
HP_INFANTILE_ONSET	HP_INFANTILE_ONSET		291	-0.18259577	-1.1646279	0.1722973	0.36498618	1.0	6847	tags=55%, list=50%, signal=107%	
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN		130	-0.20584546	-1.164142	0.20853658	0.3635987	1.0	6710	tags=58%, list=49%, signal=112%	
HP_RICKETS	HP_RICKETS		23	-0.30937383	-1.1554838	0.26573426	0.37789056	1.0	5900	tags=61%, list=43%, signal=107%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN		131	-0.20050955	-1.1499902	0.21939394	0.38628292	1.0	5357	tags=47%, list=39%, signal=76%	
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN		60	-0.23653552	-1.1468302	0.26969293	0.38998243	1.0	7512	tags=63%, list=55%, signal=140%	
SWEET_KRAS_ONCOGENIC_SIGNATURE	SWEET_KRAS_ONCOGENIC_SIGNATURE		67	-0.23229037	-1.145732	0.2708058	0.39000356	1.0	6079	tags=49%, list=44%, signal=88%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN		98	-0.21009126	-1.1445289	0.2310559	0.38975632	1.0	3846	tags=34%, list=28%, signal=46%	
ZHAN_MULTIPLE_MYELOMA_CD1_UP	ZHAN_MULTIPLE_MYELOMA_CD1_UP		36	-0.26307002	-1.1419165	0.28091398	0.3923968	1.0	5059	tags=53%, list=37%, signal=83%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN		117	-0.20259954	-1.1418298	0.24029127	0.39028436	1.0	4249	tags=38%, list=31%, signal=54%	
HP_ONSET	HP_ONSET		639	-0.16531593	-1.1401829	0.15553236	0.391187	1.0	6865	tags=54%, list=50%, signal=103%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN		32	-0.26278523	-1.1243519	0.3062937	0.4194804	1.0	1174	tags=25%, list=9%, signal=27%	
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN	GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN		132	-0.19408326	-1.1171379	0.27475247	0.43145135	1.0	6874	tags=59%, list=50%, signal=117%	
GSE15659_TREG_VS_TCONV_UP	GSE15659_TREG_VS_TCONV_UP		114	-0.1986403	-1.1166993	0.28799018	0.4298389	1.0	6703	tags=56%, list=49%, signal=109%	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP		77	-0.21719982	-1.1090163	0.30869	0.44289616	1.0	5874	tags=52%, list=43%, signal=90%	
ZHAN_MULTIPLE_MYELOMA_MS_UP	ZHAN_MULTIPLE_MYELOMA_MS_UP		25	-0.28328776	-1.1053503	0.31676137	0.44832256	1.0	7022	tags=64%, list=51%, signal=131%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP		139	-0.1917514	-1.0983087	0.30825242	0.4596354	1.0	4377	tags=35%, list=32%, signal=50%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP		19	-0.3069487	-1.0909394	0.37321937	0.4725852	1.0	6660	tags=79%, list=49%, signal=153%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP		128	-0.19077975	-1.0891556	0.33250928	0.47367138	1.0	6590	tags=55%, list=48%, signal=106%	
ZHAN_MULTIPLE_MYELOMA_LB_DN	ZHAN_MULTIPLE_MYELOMA_LB_DN		24	-0.2869517	-1.086253	0.36106983	0.47690594	1.0	2531	tags=42%, list=18%, signal=51%	
VANTVEER_BREAST_CANCER_METASTASIS_UP	VANTVEER_BREAST_CANCER_METASTASIS_UP		30	-0.26245046	-1.0794134	0.36076817	0.48813015	1.0	6043	tags=53%, list=44%, signal=95%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN		137	-0.18629731	-1.0744295	0.33535844	0.49601078	1.0	4272	tags=34%, list=31%, signal=49%	
ZHAN_MULTIPLE_MYELOMA_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD2_UP		25	-0.28121087	-1.0715915	0.36819485	0.49901304	1.0	5607	tags=48%, list=41%, signal=81%	
SU_PLACENTA	SU_PLACENTA		18	-0.30318248	-1.0677973	0.38116592	0.5044208	1.0	9224	tags=94%, list=67%, signal=289%	
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP		110	-0.19125234	-1.0666956	0.3611111	0.5040725	1.0	8455	tags=65%, list=62%, signal=170%	
HP_ABNORMAL_INTESTINE_MORPHOLOGY	HP_ABNORMAL_INTESTINE_MORPHOLOGY		382	-0.1592706	-1.062066	0.35054946	0.5111872	1.0	6608	tags=52%, list=48%, signal=97%	
HP_ADULT_ONSET	HP_ADULT_ONSET		97	-0.1927156	-1.0585148	0.36202532	0.51588535	1.0	7099	tags=64%, list=52%, signal=132%	
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	RAGHAVACHARI_PLATELET_SPECIFIC_GENES		56	-0.2195162	-1.0528666	0.36758894	0.5253943	1.0	3349	tags=34%, list=24%, signal=45%	
HP_OSTEOPOROSIS	HP_OSTEOPOROSIS		164	-0.1775437	-1.0455583	0.38840938	0.5383683	1.0	8690	tags=71%, list=63%, signal=193%	
ZHAN_MULTIPLE_MYELOMA_PR_DN	ZHAN_MULTIPLE_MYELOMA_PR_DN		23	-0.2790182	-1.0427568	0.40715268	0.5415395	1.0	4648	tags=61%, list=34%, signal=92%	
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN		126	-0.1807705	-1.0337746	0.40391678	0.55801076	1.0	7500	tags=60%, list=55%, signal=130%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN		34	-0.24549091	-1.0332636	0.4271978	0.5562118	1.0	8048	tags=76%, list=59%, signal=185%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP		65	-0.20778067	-1.031261	0.43626806	0.5578424	1.0	5537	tags=51%, list=40%, signal=85%	
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP		86	-0.1948165	-1.030347	0.41304347	0.5568306	1.0	6617	tags=53%, list=48%, signal=103%	
ZHAN_MULTIPLE_MYELOMA_MS_DN	ZHAN_MULTIPLE_MYELOMA_MS_DN		31	-0.24373174	-1.0204252	0.43281472	0.5754509	1.0	3649	tags=35%, list=27%, signal=48%	
SU_LIVER	SU_LIVER		50	-0.21842462	-1.0182393	0.45026177	0.57690424	1.0	8629	tags=72%, list=63%, signal=194%	
CROMER_METASTASIS_UP	CROMER_METASTASIS_UP		41	-0.22745647	-1.0156893	0.4287671	0.57947606	1.0	3144	tags=27%, list=23%, signal=35%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN		96	-0.18720928	-1.0148602	0.42820182	0.5783758	1.0	6087	tags=49%, list=44%, signal=88%	
BILD_HRAS_ONCOGENIC_SIGNATURE	BILD_HRAS_ONCOGENIC_SIGNATURE		153	-0.17245425	-1.0138574	0.43493977	0.577921	1.0	7245	tags=58%, list=53%, signal=122%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP		112	-0.18106529	-1.00378	0.44458127	0.59666705	1.0	5904	tags=45%, list=43%, signal=78%	
HP_RESTRICTIVE_VENTILATORY_DEFECT	HP_RESTRICTIVE_VENTILATORY_DEFECT		30	-0.23889562	-0.99970955	0.45702004	0.602674	1.0	3913	tags=30%, list=29%, signal=42%	
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER		28	-0.24805532	-0.99946815	0.4678771	0.60021096	1.0	7161	tags=61%, list=52%, signal=127%	
CHANDRAN_METASTASIS_DN	CHANDRAN_METASTASIS_DN		212	-0.16197288	-0.9968404	0.48554912	0.6029578	1.0	4303	tags=33%, list=31%, signal=47%	
LASTOWSKA_COAMPLIFIED_WITH_MYCN	LASTOWSKA_COAMPLIFIED_WITH_MYCN		26	-0.25592482	-0.9956018	0.48535565	0.6025632	1.0	7997	tags=81%, list=58%, signal=194%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP		43	-0.22310753	-0.99301654	0.48521507	0.6052594	1.0	4792	tags=44%, list=35%, signal=68%	
ZHAN_MULTIPLE_MYELOMA_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD2_DN		28	-0.24359567	-0.98596174	0.4775281	0.61741835	1.0	6701	tags=61%, list=49%, signal=119%	
GSE15659_TREG_VS_TCONV_DN	GSE15659_TREG_VS_TCONV_DN		109	-0.17804864	-0.98053783	0.5192547	0.6259038	1.0	3918	tags=33%, list=29%, signal=46%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP		74	-0.18828405	-0.96900606	0.5081967	0.64812183	1.0	5803	tags=47%, list=42%, signal=82%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN		17	-0.2761549	-0.95194006	0.52380955	0.6810151	1.0	783	tags=18%, list=6%, signal=19%	
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP		63	-0.19218872	-0.9334388	0.571618	0.71835977	1.0	7323	tags=60%, list=53%, signal=129%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP		98	-0.17447254	-0.93304724	0.555414	0.71581376	1.0	4751	tags=37%, list=35%, signal=56%	
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP		41	-0.20684786	-0.9328744	0.56438357	0.71281296	1.0	3689	tags=39%, list=27%, signal=53%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		123	-0.16581775	-0.92707694	0.60587513	0.7217646	1.0	6097	tags=48%, list=45%, signal=86%	
HP_FASCICULATIONS	HP_FASCICULATIONS		43	-0.20415394	-0.92528194	0.55733335	0.72233623	1.0	7353	tags=65%, list=54%, signal=140%	
HP_JUVENILE_ONSET	HP_JUVENILE_ONSET		65	-0.18597104	-0.9216883	0.57385623	0.7265384	1.0	3325	tags=31%, list=24%, signal=40%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP		304	-0.14138839	-0.9193028	0.65995526	0.7283433	1.0	5674	tags=44%, list=41%, signal=73%	
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP	GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP		111	-0.16456993	-0.91192716	0.60632914	0.74070114	1.0	2712	tags=26%, list=20%, signal=32%	
GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN		78	-0.1742533	-0.9095526	0.6130268	0.7420599	1.0	7630	tags=58%, list=56%, signal=130%	
SWEET_KRAS_TARGETS_UP	SWEET_KRAS_TARGETS_UP		52	-0.19047217	-0.9077086	0.6217617	0.7425408	1.0	5790	tags=44%, list=42%, signal=76%	
HP_STAGE_5_CHRONIC_KIDNEY_DISEASE	HP_STAGE_5_CHRONIC_KIDNEY_DISEASE		34	-0.21055278	-0.90546656	0.5931973	0.74370205	1.0	5927	tags=56%, list=43%, signal=98%	
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN		137	-0.15743843	-0.90319026	0.6371359	0.7450609	1.0	5834	tags=47%, list=43%, signal=81%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP		15	-0.27623478	-0.90242875	0.59297216	0.7432649	1.0	5473	tags=53%, list=40%, signal=89%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN		92	-0.16543105	-0.8920225	0.6598726	0.76123184	1.0	4559	tags=34%, list=33%, signal=50%	
ALONSO_METASTASIS_EMT_UP	ALONSO_METASTASIS_EMT_UP		27	-0.22312851	-0.88827723	0.61308676	0.7651628	1.0	2692	tags=33%, list=20%, signal=41%	
HP_CHRONIC_KIDNEY_DISEASE	HP_CHRONIC_KIDNEY_DISEASE		43	-0.19522338	-0.876494	0.630618	0.7848143	1.0	5927	tags=56%, list=43%, signal=98%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		22	-0.23285711	-0.8704115	0.629683	0.7929715	1.0	8226	tags=68%, list=60%, signal=170%	
ANDERSEN_LIVER_CANCER_KRT19_DN	ANDERSEN_LIVER_CANCER_KRT19_DN		66	-0.17169848	-0.8655795	0.6846255	0.798147	1.0	6465	tags=52%, list=47%, signal=97%	
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP		38	-0.19684324	-0.86055005	0.6792453	0.8040964	1.0	6069	tags=53%, list=44%, signal=94%	
SPIRA_SMOKERS_LUNG_CANCER_UP	SPIRA_SMOKERS_LUNG_CANCER_UP		31	-0.20884518	-0.85855186	0.66527194	0.8043204	1.0	4576	tags=42%, list=33%, signal=63%	
CAMPS_COLON_CANCER_COPY_NUMBER_UP	CAMPS_COLON_CANCER_COPY_NUMBER_UP		68	-0.17035528	-0.8525605	0.7135417	0.812286	1.0	8169	tags=66%, list=60%, signal=163%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN		188	-0.14052466	-0.8500269	0.7640187	0.8133431	1.0	6585	tags=49%, list=48%, signal=94%	
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE	WP_WNT_SIGNALING_IN_KIDNEY_DISEASE		31	-0.2086557	-0.84938544	0.6778976	0.8109295	1.0	8376	tags=58%, list=61%, signal=149%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP		218	-0.13713509	-0.83916813	0.78125	0.82579356	1.0	6445	tags=52%, list=47%, signal=96%	
