NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FORTSCHEGGER_PHF8_TARGETS_UP	FORTSCHEGGER_PHF8_TARGETS_UP		199	0.44067505	0.89788395	0.88	1.0	1.0	2092	tags=14%, list=15%, signal=16%	
HP_CHILDHOOD_ONSET	HP_CHILDHOOD_ONSET		29	0.45182043	0.8938175	0.71516395	1.0	1.0	2744	tags=21%, list=20%, signal=26%	
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN		134	0.43874297	0.89297044	0.846	1.0	1.0	2237	tags=16%, list=16%, signal=19%	
FAELT_B_CLL_WITH_VH3_21_UP	FAELT_B_CLL_WITH_VH3_21_UP		27	0.4516779	0.8870514	0.7306911	1.0	1.0	1735	tags=15%, list=13%, signal=17%	
SWEET_KRAS_TARGETS_UP	SWEET_KRAS_TARGETS_UP		52	0.44395724	0.8841045	0.777	1.0	1.0	2866	tags=21%, list=21%, signal=27%	
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP		110	0.43475446	0.88285464	0.85	1.0	1.0	2763	tags=16%, list=20%, signal=20%	
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE		62	0.4342191	0.88020056	0.801	1.0	1.0	2096	tags=15%, list=15%, signal=17%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN		188	0.43056607	0.87736815	0.91	1.0	1.0	3327	tags=24%, list=24%, signal=32%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP		137	0.4298397	0.8743309	0.889	1.0	1.0	2259	tags=14%, list=16%, signal=16%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP		139	0.42980066	0.86985254	0.898	1.0	1.0	2593	tags=18%, list=19%, signal=22%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN		295	0.4222774	0.8644816	0.961	1.0	1.0	2744	tags=17%, list=20%, signal=21%	
JISON_SICKLE_CELL_DISEASE_UP	JISON_SICKLE_CELL_DISEASE_UP		156	0.4250639	0.8637418	0.91	1.0	1.0	2425	tags=17%, list=18%, signal=20%	
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_UP	GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_UP		106	0.42646876	0.86265206	0.883	1.0	1.0	2464	tags=17%, list=18%, signal=21%	
HUPER_BREAST_BASAL_VS_LUMINAL_UP	HUPER_BREAST_BASAL_VS_LUMINAL_UP		37	0.436707	0.86090386	0.7907445	1.0	1.0	3403	tags=32%, list=25%, signal=43%	
HP_AVASCULAR_NECROSIS	HP_AVASCULAR_NECROSIS		41	0.43235388	0.8598142	0.7961847	1.0	1.0	797	tags=10%, list=6%, signal=10%	
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	HUTTMANN_B_CLL_POOR_SURVIVAL_UP		188	0.42069772	0.8596421	0.935	1.0	1.0	2705	tags=17%, list=20%, signal=21%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN		116	0.42456615	0.8591326	0.89	1.0	1.0	2998	tags=21%, list=22%, signal=26%	
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN		41	0.43119782	0.8586183	0.79016066	1.0	1.0	3457	tags=32%, list=25%, signal=42%	
HP_SPORADIC	HP_SPORADIC		59	0.4255266	0.85572827	0.8228228	1.0	1.0	2569	tags=17%, list=19%, signal=21%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		647	0.41664904	0.8551767	0.998	1.0	1.0	2404	tags=14%, list=18%, signal=17%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP		128	0.4209116	0.8528855	0.922	1.0	1.0	3283	tags=26%, list=24%, signal=34%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN		98	0.41626376	0.8497017	0.882	1.0	1.0	2861	tags=18%, list=21%, signal=23%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP		249	0.41461566	0.8475484	0.973	1.0	1.0	2583	tags=16%, list=19%, signal=20%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN		17	0.44759715	0.84638864	0.7468355	1.0	1.0	2340	tags=18%, list=17%, signal=21%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN		416	0.4108807	0.8454831	0.992	1.0	1.0	2596	tags=16%, list=19%, signal=19%	
CROMER_TUMORIGENESIS_DN	CROMER_TUMORIGENESIS_DN		40	0.4263451	0.8439584	0.81863725	1.0	1.0	3400	tags=30%, list=25%, signal=40%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP		128	0.41310087	0.8404278	0.924	1.0	1.0	2057	tags=12%, list=15%, signal=14%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		125	0.41405722	0.83900553	0.929	1.0	1.0	1871	tags=12%, list=14%, signal=14%	
GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP		110	0.41085523	0.83521366	0.915	1.0	1.0	2663	tags=16%, list=19%, signal=20%	
OSMAN_BLADDER_CANCER_UP	OSMAN_BLADDER_CANCER_UP		264	0.40903863	0.8341483	0.982	1.0	1.0	2493	tags=16%, list=18%, signal=19%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP		166	0.40824777	0.82949364	0.964	1.0	1.0	2494	tags=14%, list=18%, signal=17%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP		234	0.40444696	0.82412285	0.984	1.0	1.0	2367	tags=14%, list=17%, signal=16%	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP		77	0.40522665	0.82377297	0.9059059	1.0	1.0	1750	tags=10%, list=13%, signal=12%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP		128	0.40510076	0.82323045	0.94	1.0	1.0	2109	tags=13%, list=15%, signal=15%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP		24	0.42358378	0.8229676	0.81089413	1.0	1.0	1868	tags=13%, list=14%, signal=14%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP		154	0.40516788	0.8226546	0.96	1.0	1.0	2711	tags=17%, list=20%, signal=21%	
VANTVEER_BREAST_CANCER_METASTASIS_UP	VANTVEER_BREAST_CANCER_METASTASIS_UP		30	0.41426367	0.81976825	0.8072654	1.0	1.0	3397	tags=27%, list=25%, signal=35%	
SU_LIVER	SU_LIVER		50	0.40880752	0.81861776	0.8518519	1.0	1.0	3501	tags=20%, list=26%, signal=27%	
SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM		27	0.41423568	0.8153151	0.8036437	1.0	1.0	1727	tags=11%, list=13%, signal=13%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN		115	0.40154636	0.8146675	0.936	1.0	1.0	2586	tags=15%, list=19%, signal=18%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN		307	0.39811683	0.81380767	0.994	1.0	1.0	2754	tags=19%, list=20%, signal=23%	
VANTVEER_BREAST_CANCER_ESR1_DN	VANTVEER_BREAST_CANCER_ESR1_DN		164	0.39727044	0.8133712	0.966	1.0	1.0	2340	tags=14%, list=17%, signal=17%	
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP	GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP		118	0.40336326	0.81261307	0.945	1.0	1.0	2288	tags=14%, list=17%, signal=16%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		36	0.4024217	0.8042542	0.8478702	1.0	1.0	1487	tags=11%, list=11%, signal=12%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP		19	0.41735834	0.7996685	0.79685867	1.0	1.0	1739	tags=11%, list=13%, signal=12%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP		176	0.39243865	0.79788	0.98	1.0	1.0	3084	tags=20%, list=23%, signal=26%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN		32	0.39774686	0.7923886	0.83923155	1.0	1.0	2685	tags=22%, list=20%, signal=27%	
VANTVEER_BREAST_CANCER_BRCA1_UP	VANTVEER_BREAST_CANCER_BRCA1_UP		26	0.40324974	0.78860193	0.8335036	1.0	1.0	225	tags=8%, list=2%, signal=8%	
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER		28	0.39750257	0.78699476	0.83165324	1.0	1.0	3533	tags=29%, list=26%, signal=38%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	0.38587815	0.78408486	0.968	1.0	1.0	2768	tags=18%, list=20%, signal=22%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN		522	0.3811472	0.7830424	1.0	1.0	1.0	2141	tags=12%, list=16%, signal=13%	
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN		120	0.3835604	0.7806143	0.963	1.0	1.0	2293	tags=12%, list=17%, signal=14%	
BLALOCK_ALZHEIMERS_DISEASE_DN	BLALOCK_ALZHEIMERS_DISEASE_DN		929	0.37905085	0.7803814	1.0	1.0	1.0	2713	tags=16%, list=20%, signal=19%	
VANTVEER_BREAST_CANCER_METASTASIS_DN	VANTVEER_BREAST_CANCER_METASTASIS_DN		77	0.38563892	0.77828544	0.9369369	1.0	1.0	2395	tags=13%, list=17%, signal=16%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP		33	0.39440328	0.77556205	0.86982846	1.0	1.0	3276	tags=24%, list=24%, signal=32%	
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP		113	0.38084462	0.7736071	0.967	1.0	1.0	3432	tags=23%, list=25%, signal=30%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN		122	0.37967744	0.7730982	0.977	1.0	1.0	2498	tags=16%, list=18%, signal=19%	
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE		17	0.40785703	0.76835763	0.80814576	1.0	1.0	4	tags=6%, list=0%, signal=6%	
HECKER_IFNB1_TARGETS	HECKER_IFNB1_TARGETS		78	0.3811501	0.7675511	0.949	1.0	1.0	2900	tags=21%, list=21%, signal=26%	
MCLACHLAN_DENTAL_CARIES_DN	MCLACHLAN_DENTAL_CARIES_DN		40	0.3832647	0.7628135	0.8955823	1.0	1.0	3432	tags=25%, list=25%, signal=33%	
CROMER_METASTASIS_DN	CROMER_METASTASIS_DN		55	0.3804477	0.7611574	0.9219219	1.0	1.0	2597	tags=16%, list=19%, signal=20%	
ZHAN_MULTIPLE_MYELOMA_UP	ZHAN_MULTIPLE_MYELOMA_UP		38	0.38240635	0.75548255	0.8953722	1.0	1.0	818	tags=8%, list=6%, signal=8%	
SU_THYMUS	SU_THYMUS		17	0.4014898	0.75208974	0.85882354	1.0	1.0	2287	tags=18%, list=17%, signal=21%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN		34	0.378247	0.75028694	0.8893401	1.0	1.0	2844	tags=18%, list=21%, signal=22%	
CAMPS_COLON_CANCER_COPY_NUMBER_UP	CAMPS_COLON_CANCER_COPY_NUMBER_UP		68	0.36814213	0.7469589	0.935	1.0	1.0	3400	tags=25%, list=25%, signal=33%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	0.36265934	0.739443	0.989	1.0	1.0	2768	tags=16%, list=20%, signal=20%	
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN		36	0.3669179	0.73364055	0.90160644	1.0	1.0	2311	tags=14%, list=17%, signal=17%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP		128	0.35991976	0.73113877	0.988	1.0	1.0	2932	tags=17%, list=21%, signal=22%	
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE		82	0.3594631	0.7277109	0.973	1.0	1.0	2096	tags=11%, list=15%, signal=13%	
BILD_MYC_ONCOGENIC_SIGNATURE	BILD_MYC_ONCOGENIC_SIGNATURE		135	0.35507995	0.7212279	0.987	1.0	1.0	2092	tags=11%, list=15%, signal=13%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP		140	0.3526737	0.7152227	0.991	1.0	1.0	2109	tags=10%, list=15%, signal=12%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN		101	0.34972206	0.71252185	0.977	1.0	1.0	2611	tags=13%, list=19%, signal=16%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP		129	0.34749302	0.71067804	0.987	1.0	1.0	2791	tags=15%, list=20%, signal=18%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP		115	0.35040873	0.71057886	0.988	1.0	1.0	2715	tags=16%, list=20%, signal=19%	
FRASOR_TAMOXIFEN_RESPONSE_UP	FRASOR_TAMOXIFEN_RESPONSE_UP		31	0.35881034	0.7074214	0.90384614	1.0	1.0	2239	tags=13%, list=16%, signal=15%	
LI_AMPLIFIED_IN_LUNG_CANCER	LI_AMPLIFIED_IN_LUNG_CANCER		152	0.34649524	0.7029509	0.995	1.0	1.0	2578	tags=14%, list=19%, signal=18%	
CROMER_TUMORIGENESIS_UP	CROMER_TUMORIGENESIS_UP		37	0.35069042	0.7009025	0.9268537	1.0	1.0	3399	tags=27%, list=25%, signal=36%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN		132	0.3435379	0.69937927	0.997	1.0	1.0	2219	tags=11%, list=16%, signal=13%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		91	0.34663522	0.69863653	0.983	1.0	1.0	1902	tags=9%, list=14%, signal=10%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN		124	0.34338558	0.6974089	0.996	1.0	1.0	3654	tags=25%, list=27%, signal=34%	
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP		76	0.34613517	0.697079	0.972973	1.0	1.0	2921	tags=17%, list=21%, signal=22%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN		162	0.34102607	0.6946734	0.996	1.0	1.0	2591	tags=12%, list=19%, signal=15%	
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP		119	0.34235394	0.694563	0.994	1.0	1.0	3286	tags=22%, list=24%, signal=28%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN		120	0.3411277	0.6934453	0.991	1.0	1.0	2946	tags=16%, list=22%, signal=20%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP		148	0.33943397	0.69341725	0.997	1.0	1.0	1561	tags=7%, list=11%, signal=8%	
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE		55	0.34500793	0.691877	0.95996	1.0	1.0	2298	tags=13%, list=17%, signal=15%	
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN		226	0.3350018	0.6819926	0.998	1.0	1.0	2931	tags=15%, list=21%, signal=19%	
GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN		121	0.33504266	0.6797126	0.994	1.0	1.0	3062	tags=17%, list=22%, signal=22%	
FALVELLA_SMOKERS_WITH_LUNG_CANCER	FALVELLA_SMOKERS_WITH_LUNG_CANCER		55	0.33730352	0.6787701	0.96288866	1.0	1.0	1443	tags=7%, list=11%, signal=8%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN		115	0.33341303	0.6762092	0.994	1.0	1.0	746	tags=6%, list=5%, signal=6%	
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN		116	0.3310682	0.6713376	0.992	1.0	1.0	2874	tags=15%, list=21%, signal=18%	
ZHAN_MULTIPLE_MYELOMA_PR_DN	ZHAN_MULTIPLE_MYELOMA_PR_DN		23	0.33981386	0.66490525	0.91020405	1.0	1.0	1514	tags=9%, list=11%, signal=10%	
LASTOWSKA_COAMPLIFIED_WITH_MYCN	LASTOWSKA_COAMPLIFIED_WITH_MYCN		26	0.33572096	0.66214055	0.9091837	1.0	1.0	2194	tags=12%, list=16%, signal=14%	
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN		60	0.32758892	0.66155726	0.970971	1.0	1.0	1853	tags=8%, list=14%, signal=10%	
VANTVEER_BREAST_CANCER_POOR_PROGNOSIS	VANTVEER_BREAST_CANCER_POOR_PROGNOSIS		34	0.32789817	0.654899	0.9375	1.0	1.0	3022	tags=21%, list=22%, signal=26%	
WALLACE_PROSTATE_CANCER_RACE_DN	WALLACE_PROSTATE_CANCER_RACE_DN		58	0.32039624	0.6445137	0.972973	1.0	1.0	2601	tags=12%, list=19%, signal=15%	
WP_ALZHEIMERS_DISEASE	WP_ALZHEIMERS_DISEASE		50	0.3167194	0.63934916	0.963964	1.0	1.0	2082	tags=10%, list=15%, signal=12%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN		137	0.31113186	0.6336953	0.997	1.0	1.0	2052	tags=9%, list=15%, signal=10%	
BIOCARTA_MCALPAIN_PATHWAY	BIOCARTA_MCALPAIN_PATHWAY		16	0.33399564	0.6320289	0.91906285	1.0	1.0	726	tags=6%, list=5%, signal=7%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN		305	0.30298322	0.61836904	1.0	1.0	1.0	2562	tags=11%, list=19%, signal=13%	
VILLANUEVA_LIVER_CANCER_KRT19_DN	VILLANUEVA_LIVER_CANCER_KRT19_DN		53	0.30495596	0.60891074	0.982	1.0	1.0	3503	tags=19%, list=26%, signal=25%	
KYNG_RESPONSE_TO_H2O2	KYNG_RESPONSE_TO_H2O2		56	0.29927364	0.602643	0.984	1.0	1.0	3019	tags=16%, list=22%, signal=21%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN		130	0.2929071	0.59603024	0.997	1.0	1.0	1963	tags=8%, list=14%, signal=10%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN		133	0.292299	0.5958185	1.0	1.0	1.0	2219	tags=10%, list=16%, signal=12%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN		124	0.29127207	0.59136295	0.999	1.0	1.0	1964	tags=9%, list=14%, signal=10%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP		135	0.28796527	0.5894931	1.0	1.0	1.0	2392	tags=10%, list=17%, signal=12%	
ZHAN_MULTIPLE_MYELOMA_DN	ZHAN_MULTIPLE_MYELOMA_DN		30	0.2971979	0.5881426	0.9522843	1.0	1.0	3853	tags=30%, list=28%, signal=42%	
OSMAN_BLADDER_CANCER_DN	OSMAN_BLADDER_CANCER_DN		264	0.2858486	0.5824496	1.0	1.0	1.0	2886	tags=14%, list=21%, signal=17%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP		122	0.2864306	0.5807896	1.0	1.0	1.0	2935	tags=14%, list=21%, signal=18%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP		200	0.28015277	0.5717902	1.0	1.0	1.0	3031	tags=15%, list=22%, signal=18%	
VILLANUEVA_LIVER_CANCER_KRT19_UP	VILLANUEVA_LIVER_CANCER_KRT19_UP		92	0.27959198	0.570953	0.996	1.0	1.0	679	tags=5%, list=5%, signal=6%	
SWEET_KRAS_ONCOGENIC_SIGNATURE	SWEET_KRAS_ONCOGENIC_SIGNATURE		67	0.2817354	0.5639756	0.995996	1.0	1.0	2025	tags=7%, list=15%, signal=9%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN		107	0.2758597	0.55686325	0.998	1.0	1.0	3282	tags=16%, list=24%, signal=21%	
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS		20	0.28116563	0.5475819	0.960499	1.0	1.0	2180	tags=10%, list=16%, signal=12%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN		42	0.27118555	0.5445461	0.9809045	1.0	1.0	1814	tags=7%, list=13%, signal=8%	
SU_PLACENTA	SU_PLACENTA		18	0.28629887	0.54255307	0.9606383	1.0	1.0	1606	tags=6%, list=12%, signal=6%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP		148	0.26476285	0.54015386	0.999	1.0	1.0	2085	tags=7%, list=15%, signal=9%	
ZHAN_MULTIPLE_MYELOMA_PR_UP	ZHAN_MULTIPLE_MYELOMA_PR_UP		32	0.26592755	0.528375	0.97472197	1.0	1.0	1929	tags=6%, list=14%, signal=7%	
WANG_RECURRENT_LIVER_CANCER_DN	WANG_RECURRENT_LIVER_CANCER_DN		15	0.27881807	0.52324545	0.97103006	1.0	1.0	1398	tags=7%, list=10%, signal=7%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN		129	0.23996384	0.48967963	0.999	1.0	1.0	2968	tags=12%, list=22%, signal=15%	
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE		23	0.24936491	0.48928976	0.9783728	1.0	1.0	2763	tags=17%, list=20%, signal=22%	
JISON_SICKLE_CELL_DISEASE_DN	JISON_SICKLE_CELL_DISEASE_DN		117	0.24060473	0.48640344	1.0	1.0	1.0	2600	tags=10%, list=19%, signal=13%	
