NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		54	-0.2807145	-1.054069	0.38079095	0.7022315	1.0	6016	tags=48%, list=44%, signal=86%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN		124	-0.24426822	-1.047537	0.38421053	0.7171006	1.0	6419	tags=54%, list=47%, signal=101%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP		137	-0.24272443	-1.0394968	0.4143302	0.7376782	1.0	5233	tags=45%, list=38%, signal=73%	
ALONSO_METASTASIS_EMT_UP	ALONSO_METASTASIS_EMT_UP		27	-0.31634825	-1.0340685	0.42821783	0.7489669	1.0	4205	tags=48%, list=31%, signal=69%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN		96	-0.24790424	-1.0280435	0.41931942	0.76275706	1.0	5432	tags=44%, list=40%, signal=72%	
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN		134	-0.23865926	-1.0243964	0.42424244	0.76883113	1.0	5076	tags=43%, list=37%, signal=67%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN		131	-0.23945738	-1.0236508	0.44444445	0.7652952	1.0	4652	tags=38%, list=34%, signal=57%	
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN	GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN		132	-0.23570107	-1.0092456	0.4629049	0.80509675	1.0	5650	tags=45%, list=41%, signal=77%	
GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN		146	-0.23481613	-1.0067943	0.471875	0.8067022	1.0	4746	tags=38%, list=35%, signal=57%	
SWEET_KRAS_TARGETS_UP	SWEET_KRAS_TARGETS_UP		52	-0.26605695	-0.9942507	0.4739819	0.840813	1.0	1605	tags=19%, list=12%, signal=22%	
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP	GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP		118	-0.2359747	-0.9916657	0.50158733	0.84288543	1.0	4811	tags=38%, list=35%, signal=58%	
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	HUTTMANN_B_CLL_POOR_SURVIVAL_UP		188	-0.22448039	-0.9899095	0.51527494	0.8424023	1.0	5224	tags=40%, list=38%, signal=64%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN		130	-0.23046337	-0.9825021	0.5223404	0.85942894	1.0	6515	tags=52%, list=48%, signal=97%	
VANTVEER_BREAST_CANCER_METASTASIS_UP	VANTVEER_BREAST_CANCER_METASTASIS_UP		30	-0.2950804	-0.98068875	0.5037975	0.85883534	1.0	6680	tags=53%, list=49%, signal=104%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP		176	-0.22156222	-0.97368383	0.5609504	0.87389755	1.0	6849	tags=53%, list=50%, signal=105%	
GSE15659_RESTING_VS_ACTIVATED_TREG_DN	GSE15659_RESTING_VS_ACTIVATED_TREG_DN		135	-0.2259079	-0.96188986	0.56844306	0.90292436	1.0	4924	tags=41%, list=36%, signal=64%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN		129	-0.22764339	-0.95859796	0.5828157	0.9058976	1.0	6924	tags=52%, list=51%, signal=104%	
SU_LIVER	SU_LIVER		50	-0.26086077	-0.9584135	0.55144507	0.8997942	1.0	4359	tags=34%, list=32%, signal=50%	
GSE15659_RESTING_VS_ACTIVATED_TREG_UP	GSE15659_RESTING_VS_ACTIVATED_TREG_UP		113	-0.22925901	-0.9571118	0.5742887	0.8970095	1.0	5485	tags=41%, list=40%, signal=67%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN		126	-0.22557399	-0.95079243	0.5802728	0.90930545	1.0	5128	tags=40%, list=37%, signal=64%	
ZHAN_MULTIPLE_MYELOMA_SPIKED	ZHAN_MULTIPLE_MYELOMA_SPIKED		17	-0.32461658	-0.9483475	0.53643215	0.91010654	1.0	6351	tags=65%, list=46%, signal=121%	
WANG_RECURRENT_LIVER_CANCER_DN	WANG_RECURRENT_LIVER_CANCER_DN		15	-0.32944983	-0.9468787	0.5240572	0.9076709	1.0	6000	tags=60%, list=44%, signal=107%	
VANTVEER_BREAST_CANCER_METASTASIS_DN	VANTVEER_BREAST_CANCER_METASTASIS_DN		77	-0.23942897	-0.9449924	0.5828698	0.90690976	1.0	4466	tags=36%, list=33%, signal=54%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN		416	-0.20444208	-0.94087297	0.6693387	0.9120854	1.0	5318	tags=39%, list=39%, signal=62%	
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN		116	-0.22281708	-0.92887	0.6213693	0.9400086	1.0	6206	tags=50%, list=45%, signal=91%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN		137	-0.21518093	-0.9191637	0.6642487	0.9601672	1.0	6538	tags=53%, list=48%, signal=101%	
OSMAN_BLADDER_CANCER_UP	OSMAN_BLADDER_CANCER_UP		264	-0.20444395	-0.9187049	0.7	0.9548843	1.0	5756	tags=39%, list=42%, signal=67%	
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN		126	-0.2141981	-0.9150019	0.66206163	0.9582953	1.0	5650	tags=48%, list=41%, signal=82%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP		15	-0.32178724	-0.91230494	0.6027027	0.95899874	1.0	2462	tags=27%, list=18%, signal=32%	
CHANDRAN_METASTASIS_UP	CHANDRAN_METASTASIS_UP		117	-0.21497022	-0.9022356	0.68042326	0.97779936	1.0	1285	tags=15%, list=9%, signal=17%	
KIM_LIVER_CANCER_POOR_SURVIVAL_UP	KIM_LIVER_CANCER_POOR_SURVIVAL_UP		19	-0.29588687	-0.89377	0.6363636	0.9929329	1.0	3728	tags=37%, list=27%, signal=51%	
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN		16	-0.30662057	-0.89200836	0.6230159	0.9909481	1.0	5082	tags=56%, list=37%, signal=89%	
ZHAN_MULTIPLE_MYELOMA_MS_DN	ZHAN_MULTIPLE_MYELOMA_MS_DN		31	-0.26340124	-0.88483477	0.66049385	1.0	1.0	1955	tags=19%, list=14%, signal=23%	
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN		137	-0.2065949	-0.8842586	0.71428573	0.9974464	1.0	5650	tags=45%, list=41%, signal=76%	
ZHAN_MULTIPLE_MYELOMA_HP_UP	ZHAN_MULTIPLE_MYELOMA_HP_UP		30	-0.26100656	-0.8833315	0.6433824	0.9932822	1.0	2576	tags=23%, list=19%, signal=29%	
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	ANDERSEN_CHOLANGIOCARCINOMA_CLASS1		38	-0.24708284	-0.87840295	0.673494	0.99884856	1.0	2296	tags=24%, list=17%, signal=28%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		133	-0.20377386	-0.8702906	0.7494737	1.0	1.0	6137	tags=49%, list=45%, signal=88%	
CHANDRAN_METASTASIS_DN	CHANDRAN_METASTASIS_DN		212	-0.19502254	-0.8664283	0.79816514	1.0	1.0	5597	tags=43%, list=41%, signal=71%	
FORTSCHEGGER_PHF8_TARGETS_UP	FORTSCHEGGER_PHF8_TARGETS_UP		199	-0.19481309	-0.86273086	0.7989796	1.0	1.0	4609	tags=35%, list=34%, signal=52%	
SWEET_KRAS_TARGETS_DN	SWEET_KRAS_TARGETS_DN		46	-0.23323469	-0.85171336	0.73067915	1.0	1.0	5842	tags=50%, list=43%, signal=87%	
ZHAN_MULTIPLE_MYELOMA_CD1_UP	ZHAN_MULTIPLE_MYELOMA_CD1_UP		36	-0.24176762	-0.8509176	0.7010676	1.0	1.0	5702	tags=56%, list=42%, signal=95%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP		122	-0.20044437	-0.84925497	0.76402116	1.0	1.0	6073	tags=45%, list=44%, signal=80%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		43	-0.23353523	-0.8481714	0.72138727	1.0	1.0	3647	tags=28%, list=27%, signal=38%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN		307	-0.18568338	-0.84384775	0.86058176	1.0	1.0	5801	tags=45%, list=42%, signal=76%	
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP		204	-0.19101098	-0.8429905	0.82124615	1.0	1.0	3829	tags=29%, list=28%, signal=40%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_DN	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_DN		134	-0.19884004	-0.84238523	0.793501	1.0	1.0	5294	tags=39%, list=39%, signal=63%	
SU_PLACENTA	SU_PLACENTA		18	-0.28300816	-0.8403799	0.6976744	1.0	1.0	3118	tags=28%, list=23%, signal=36%	
ZHAN_MULTIPLE_MYELOMA_PR_DN	ZHAN_MULTIPLE_MYELOMA_PR_DN		23	-0.2648289	-0.8368201	0.6903553	1.0	1.0	4551	tags=43%, list=33%, signal=65%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP		112	-0.20113353	-0.8360173	0.7993664	1.0	1.0	6721	tags=53%, list=49%, signal=103%	
SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE		55	-0.21743947	-0.8343677	0.74518687	1.0	1.0	6625	tags=58%, list=48%, signal=112%	
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN		36	-0.23718329	-0.83048457	0.7497062	1.0	1.0	3161	tags=25%, list=23%, signal=32%	
LASTOWSKA_COAMPLIFIED_WITH_MYCN	LASTOWSKA_COAMPLIFIED_WITH_MYCN		26	-0.25366345	-0.82872325	0.74481076	1.0	1.0	611	tags=12%, list=4%, signal=12%	
GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP	GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_UP		144	-0.19100568	-0.8280428	0.82395834	1.0	1.0	5729	tags=42%, list=42%, signal=72%	
BILD_HRAS_ONCOGENIC_SIGNATURE	BILD_HRAS_ONCOGENIC_SIGNATURE		153	-0.19132109	-0.82454497	0.83834195	1.0	1.0	6914	tags=54%, list=50%, signal=108%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN		115	-0.19696201	-0.82171696	0.81740975	1.0	1.0	5661	tags=43%, list=41%, signal=72%	
HUPER_BREAST_BASAL_VS_LUMINAL_DN	HUPER_BREAST_BASAL_VS_LUMINAL_DN		51	-0.21972086	-0.8211975	0.7532014	0.99528855	1.0	7722	tags=65%, list=56%, signal=148%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN		133	-0.19111092	-0.817297	0.83613443	0.9964678	1.0	6244	tags=47%, list=46%, signal=86%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN		124	-0.1906256	-0.81210315	0.8277311	0.9996708	1.0	4043	tags=31%, list=30%, signal=44%	
WALLACE_PROSTATE_CANCER_RACE_DN	WALLACE_PROSTATE_CANCER_RACE_DN		58	-0.21160994	-0.8117337	0.79435027	0.99470365	1.0	3706	tags=31%, list=27%, signal=42%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP		128	-0.1882073	-0.80547553	0.83995813	0.99946254	1.0	6487	tags=49%, list=47%, signal=93%	
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP		38	-0.22500455	-0.7921777	0.77711564	1.0	1.0	2612	tags=24%, list=19%, signal=29%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN		132	-0.1840974	-0.7847908	0.8665276	1.0	1.0	6252	tags=45%, list=46%, signal=83%	
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL		50	-0.20794402	-0.78247225	0.8103448	1.0	1.0	6625	tags=56%, list=48%, signal=108%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN		115	-0.18584844	-0.775894	0.8601695	1.0	1.0	6515	tags=49%, list=48%, signal=92%	
BILD_CTNNB1_ONCOGENIC_SIGNATURE	BILD_CTNNB1_ONCOGENIC_SIGNATURE		29	-0.23189247	-0.7741049	0.8007246	1.0	1.0	2544	tags=21%, list=19%, signal=25%	
CHANDRAN_METASTASIS_TOP50_DN	CHANDRAN_METASTASIS_TOP50_DN		28	-0.23125902	-0.7723229	0.798278	1.0	1.0	5224	tags=50%, list=38%, signal=81%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN		188	-0.17532627	-0.7722552	0.90815276	1.0	1.0	5531	tags=38%, list=40%, signal=63%	
HP_RETINOPATHY	HP_RETINOPATHY		81	-0.19270623	-0.7671435	0.8659341	1.0	1.0	4648	tags=32%, list=34%, signal=48%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		143	-0.17850408	-0.76483464	0.9165798	1.0	1.0	4584	tags=31%, list=33%, signal=46%	
HP_AVASCULAR_NECROSIS	HP_AVASCULAR_NECROSIS		41	-0.21056984	-0.7598511	0.8287753	1.0	1.0	499	tags=12%, list=4%, signal=13%	
BILD_MYC_ONCOGENIC_SIGNATURE	BILD_MYC_ONCOGENIC_SIGNATURE		135	-0.17742905	-0.75909513	0.90738815	1.0	1.0	4525	tags=35%, list=33%, signal=51%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN		120	-0.17978553	-0.7554309	0.91692954	1.0	1.0	5534	tags=40%, list=40%, signal=67%	
GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP	GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP		123	-0.17721203	-0.74895936	0.91622484	1.0	1.0	4547	tags=33%, list=33%, signal=48%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP		234	-0.16584715	-0.74437004	0.95652175	1.0	1.0	5309	tags=38%, list=39%, signal=61%	
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP		219	-0.16684937	-0.74355674	0.9471007	1.0	1.0	5645	tags=40%, list=41%, signal=67%	
ZHAN_MULTIPLE_MYELOMA_MF_UP	ZHAN_MULTIPLE_MYELOMA_MF_UP		29	-0.22370908	-0.74022824	0.8305085	1.0	1.0	5317	tags=45%, list=39%, signal=73%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP		24	-0.23004004	-0.7366464	0.8401937	1.0	1.0	813	tags=17%, list=6%, signal=18%	
VANTVEER_BREAST_CANCER_ESR1_UP	VANTVEER_BREAST_CANCER_ESR1_UP		83	-0.17951624	-0.72992635	0.91394335	1.0	1.0	6538	tags=49%, list=48%, signal=94%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP		249	-0.16219267	-0.72455007	0.97067744	1.0	1.0	5894	tags=39%, list=43%, signal=68%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN		17	-0.24329536	-0.7212734	0.84724003	1.0	1.0	3738	tags=29%, list=27%, signal=40%	
CROMER_METASTASIS_UP	CROMER_METASTASIS_UP		41	-0.20237784	-0.72018015	0.87586206	1.0	1.0	3787	tags=29%, list=28%, signal=40%	
VANTVEER_BREAST_CANCER_BRCA1_UP	VANTVEER_BREAST_CANCER_BRCA1_UP		26	-0.22040239	-0.7160751	0.82771534	0.99941653	1.0	4228	tags=35%, list=31%, signal=50%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN		101	-0.16927092	-0.7041436	0.9364224	1.0	1.0	3977	tags=30%, list=29%, signal=42%	
FAELT_B_CLL_WITH_VH3_21_UP	FAELT_B_CLL_WITH_VH3_21_UP		27	-0.21217367	-0.69803244	0.8778055	1.0	1.0	4574	tags=33%, list=33%, signal=50%	
HP_RICKETS	HP_RICKETS		23	-0.22106077	-0.6975399	0.88413095	1.0	1.0	609	tags=13%, list=4%, signal=14%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP		135	-0.16199361	-0.6900642	0.9612971	1.0	1.0	5722	tags=39%, list=42%, signal=67%	
FINAK_BREAST_CANCER_SDPP_SIGNATURE	FINAK_BREAST_CANCER_SDPP_SIGNATURE		21	-0.22188868	-0.6852809	0.88398486	1.0	1.0	6597	tags=62%, list=48%, signal=119%	
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP		86	-0.16832738	-0.67814475	0.95071197	1.0	1.0	2329	tags=17%, list=17%, signal=21%	
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN		120	-0.16179837	-0.6763435	0.9617021	0.99798423	1.0	4926	tags=35%, list=36%, signal=54%	
HP_DILATED_CARDIOMYOPATHY	HP_DILATED_CARDIOMYOPATHY		96	-0.16340177	-0.674054	0.9634015	0.99484175	1.0	5997	tags=45%, list=44%, signal=79%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		22	-0.2130779	-0.67360324	0.9012658	0.9904331	1.0	2139	tags=18%, list=16%, signal=22%	
HP_PATHOLOGIC_FRACTURE	HP_PATHOLOGIC_FRACTURE		19	-0.21624887	-0.65720904	0.8886076	0.99613994	1.0	5471	tags=47%, list=40%, signal=79%	
HP_CHRONIC_KIDNEY_DISEASE	HP_CHRONIC_KIDNEY_DISEASE		43	-0.176626	-0.64088225	0.94780546	1.0	1.0	4662	tags=30%, list=34%, signal=46%	
SU_THYMUS	SU_THYMUS		17	-0.21727738	-0.6405116	0.91367865	0.99587685	1.0	6702	tags=53%, list=49%, signal=104%	
WP_PRION_DISEASE_PATHWAY	WP_PRION_DISEASE_PATHWAY		20	-0.20443247	-0.6319259	0.92957747	0.9952671	1.0	7553	tags=65%, list=55%, signal=145%	
ZHAN_MULTIPLE_MYELOMA_PR_UP	ZHAN_MULTIPLE_MYELOMA_PR_UP		32	-0.18428339	-0.6262824	0.9518652	0.9931382	1.0	4061	tags=34%, list=30%, signal=49%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP		111	-0.14800629	-0.6201572	0.98840886	0.9910743	1.0	3780	tags=24%, list=28%, signal=33%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN		295	-0.13555844	-0.6110282	1.0	0.99004364	1.0	5808	tags=39%, list=42%, signal=66%	
FRASOR_TAMOXIFEN_RESPONSE_UP	FRASOR_TAMOXIFEN_RESPONSE_UP		31	-0.17619273	-0.6057524	0.9564692	0.98732144	1.0	2599	tags=19%, list=19%, signal=24%	
SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM		27	-0.16445552	-0.5452924	0.99261993	0.99667144	1.0	2590	tags=19%, list=19%, signal=23%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP		98	-0.130835	-0.5403199	0.9967811	0.99286103	1.0	5092	tags=31%, list=37%, signal=48%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN		107	-0.123689145	-0.5135883	1.0	0.99118274	1.0	6924	tags=44%, list=51%, signal=88%	
