NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WANG_RECURRENT_LIVER_CANCER_DN	WANG_RECURRENT_LIVER_CANCER_DN		15	-0.39938867	-1.317245	0.14078374	0.21389167	1.0	5682	tags=67%, list=41%, signal=114%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP		128	-0.23145325	-1.3135238	0.07434053	0.21712382	1.0	6674	tags=59%, list=49%, signal=113%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP		200	-0.21342023	-1.3087083	0.061342593	0.2216553	1.0	2350	tags=25%, list=17%, signal=30%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	-0.23061538	-1.3086519	0.081607796	0.21984455	1.0	5873	tags=48%, list=43%, signal=83%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN		42	-0.29206976	-1.3084209	0.12548512	0.21838193	1.0	7219	tags=71%, list=53%, signal=151%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN		101	-0.24037711	-1.3081037	0.09022556	0.21708079	1.0	3602	tags=37%, list=26%, signal=49%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	-0.2308811	-1.3050503	0.094837934	0.21907665	1.0	5435	tags=47%, list=40%, signal=77%	
VILLANUEVA_LIVER_CANCER_KRT19_DN	VILLANUEVA_LIVER_CANCER_KRT19_DN		53	-0.27048177	-1.3012748	0.12264151	0.22241217	1.0	7481	tags=70%, list=55%, signal=153%	
LI_AMPLIFIED_IN_LUNG_CANCER	LI_AMPLIFIED_IN_LUNG_CANCER		152	-0.22282684	-1.2994689	0.06875754	0.22310326	1.0	3833	tags=36%, list=28%, signal=50%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN		115	-0.23661268	-1.2966565	0.09022556	0.22492683	1.0	3332	tags=32%, list=24%, signal=42%	
SWEET_KRAS_TARGETS_DN	SWEET_KRAS_TARGETS_DN		46	-0.28347445	-1.2943559	0.14267352	0.22617862	1.0	7875	tags=78%, list=57%, signal=184%	
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS		26	-0.32015622	-1.2857356	0.16415869	0.23667929	1.0	2796	tags=42%, list=20%, signal=53%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN		101	-0.23628782	-1.2840757	0.11651728	0.23736656	1.0	3887	tags=36%, list=28%, signal=49%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP		128	-0.22469118	-1.2727512	0.10278114	0.25240257	1.0	7817	tags=66%, list=57%, signal=153%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP		122	-0.22426789	-1.2717825	0.111793615	0.2518407	1.0	5820	tags=48%, list=42%, signal=83%	
FAELT_B_CLL_WITH_VH3_21_DN	FAELT_B_CLL_WITH_VH3_21_DN		38	-0.2858257	-1.2601805	0.15896739	0.26754558	1.0	5687	tags=61%, list=42%, signal=103%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP		154	-0.21375163	-1.2566584	0.10181818	0.27081367	1.0	5661	tags=47%, list=41%, signal=79%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP		137	-0.21883199	-1.2513585	0.12218268	0.27725407	1.0	6808	tags=55%, list=50%, signal=108%	
GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN	GSE6092_UNSTIM_VS_IFNG_STIM_ENDOTHELIAL_CELL_DN		146	-0.21533556	-1.248284	0.12605043	0.2799145	1.0	4814	tags=41%, list=35%, signal=63%	
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP		219	-0.20282713	-1.2481312	0.10321101	0.27808645	1.0	5631	tags=48%, list=41%, signal=81%	
FRASOR_TAMOXIFEN_RESPONSE_UP	FRASOR_TAMOXIFEN_RESPONSE_UP		31	-0.29911706	-1.2463931	0.16120219	0.27880317	1.0	3847	tags=42%, list=28%, signal=58%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP		153	-0.20990443	-1.2460285	0.112048194	0.27729958	1.0	6117	tags=53%, list=45%, signal=95%	
BILD_E2F3_ONCOGENIC_SIGNATURE	BILD_E2F3_ONCOGENIC_SIGNATURE		160	-0.20981802	-1.2447643	0.11524164	0.27729484	1.0	6019	tags=49%, list=44%, signal=87%	
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	HUTTMANN_B_CLL_POOR_SURVIVAL_UP		188	-0.2037563	-1.2440065	0.12676056	0.27650058	1.0	5641	tags=46%, list=41%, signal=77%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP		115	-0.2201676	-1.2429309	0.13710693	0.27608597	1.0	6825	tags=57%, list=50%, signal=113%	
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN		36	-0.2879564	-1.2413814	0.17670158	0.2766257	1.0	5549	tags=56%, list=41%, signal=93%	
GSE15659_RESTING_VS_ACTIVATED_TREG_UP	GSE15659_RESTING_VS_ACTIVATED_TREG_UP		113	-0.219894	-1.237982	0.13913043	0.2801361	1.0	5564	tags=44%, list=41%, signal=74%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN		126	-0.21559672	-1.224755	0.14161491	0.29917938	1.0	4124	tags=39%, list=30%, signal=55%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		91	-0.22792973	-1.2238308	0.16985951	0.29866114	1.0	6348	tags=55%, list=46%, signal=102%	
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE		34	-0.28993872	-1.2215456	0.21888413	0.3003797	1.0	4790	tags=41%, list=35%, signal=63%	
SU_THYMUS	SU_THYMUS		17	-0.35793513	-1.220221	0.20229556	0.30059618	1.0	6758	tags=71%, list=49%, signal=139%	
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN		25	-0.30843332	-1.2171509	0.23323615	0.3039864	1.0	3797	tags=40%, list=28%, signal=55%	
ZHAN_MULTIPLE_MYELOMA_LB_UP	ZHAN_MULTIPLE_MYELOMA_LB_UP		25	-0.3117403	-1.2107589	0.22934473	0.3128221	1.0	3893	tags=44%, list=28%, signal=61%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP		24	-0.31055188	-1.2084211	0.20251396	0.31457418	1.0	6863	tags=75%, list=50%, signal=150%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN		116	-0.21401133	-1.208394	0.16331658	0.31254292	1.0	5607	tags=48%, list=41%, signal=81%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP		176	-0.19769008	-1.204136	0.15238096	0.31730366	1.0	6099	tags=50%, list=45%, signal=89%	
HP_CLINICAL_COURSE	HP_CLINICAL_COURSE		884	-0.16902299	-1.2031505	0.055045873	0.31695327	1.0	6847	tags=53%, list=50%, signal=99%	
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		133	-0.20882113	-1.1977448	0.1765432	0.32401764	1.0	6457	tags=53%, list=47%, signal=99%	
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN		16	-0.34956717	-1.1942354	0.24925373	0.32805362	1.0	5424	tags=63%, list=40%, signal=103%	
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION		21	-0.3192257	-1.1911937	0.25292397	0.33112523	1.0	8120	tags=67%, list=59%, signal=163%	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		105	-0.21838352	-1.189427	0.19186786	0.3324221	1.0	2529	tags=26%, list=18%, signal=31%	
HP_CHILDHOOD_ONSET	HP_CHILDHOOD_ONSET		29	-0.29523265	-1.1868227	0.23259053	0.33516273	1.0	5518	tags=55%, list=40%, signal=92%	
SWEET_KRAS_ONCOGENIC_SIGNATURE	SWEET_KRAS_ONCOGENIC_SIGNATURE		67	-0.23229037	-1.179954	0.22267759	0.34577936	1.0	6079	tags=49%, list=44%, signal=88%	
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN		60	-0.23653552	-1.1781285	0.23298429	0.34716514	1.0	7512	tags=63%, list=55%, signal=140%	
HP_RICKETS	HP_RICKETS		23	-0.30937383	-1.1701052	0.26136363	0.3597149	1.0	5900	tags=61%, list=43%, signal=107%	
HP_PEDIATRIC_ONSET	HP_PEDIATRIC_ONSET		369	-0.17801987	-1.169044	0.13744588	0.35967353	1.0	6847	tags=54%, list=50%, signal=104%	
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN		130	-0.20584546	-1.1673005	0.20580809	0.3606853	1.0	6710	tags=58%, list=49%, signal=112%	
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE		17	-0.34090143	-1.1653337	0.26158446	0.36227193	1.0	7457	tags=82%, list=54%, signal=181%	
HP_INFANTILE_ONSET	HP_INFANTILE_ONSET		291	-0.18259577	-1.162532	0.17491369	0.36510956	1.0	6847	tags=55%, list=50%, signal=107%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN		32	-0.27685785	-1.1615665	0.26183844	0.3647328	1.0	7600	tags=69%, list=55%, signal=154%	
MCLACHLAN_DENTAL_CARIES_DN	MCLACHLAN_DENTAL_CARIES_DN		40	-0.2610567	-1.1551832	0.2573018	0.37464848	1.0	8474	tags=73%, list=62%, signal=190%	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP		77	-0.21719982	-1.149923	0.2372449	0.38187015	1.0	5874	tags=52%, list=43%, signal=90%	
HP_ONSET	HP_ONSET		639	-0.16531593	-1.1475044	0.14842105	0.3841684	1.0	6865	tags=54%, list=50%, signal=103%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN		131	-0.20050955	-1.1431077	0.23774509	0.39016157	1.0	5357	tags=47%, list=39%, signal=76%	
ZHAN_MULTIPLE_MYELOMA_CD1_UP	ZHAN_MULTIPLE_MYELOMA_CD1_UP		36	-0.26307002	-1.1358038	0.29548565	0.40163174	1.0	5059	tags=53%, list=37%, signal=83%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN		98	-0.21009126	-1.1237062	0.29389313	0.4229551	1.0	3846	tags=34%, list=28%, signal=46%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN		117	-0.20259954	-1.1228751	0.27446	0.4220654	1.0	4249	tags=38%, list=31%, signal=54%	
GSE15659_TREG_VS_TCONV_UP	GSE15659_TREG_VS_TCONV_UP		114	-0.1986403	-1.1131508	0.2911548	0.4397375	1.0	6703	tags=56%, list=49%, signal=109%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP		139	-0.1917514	-1.1097506	0.30987653	0.4442878	1.0	4377	tags=35%, list=32%, signal=50%	
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN	GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN		132	-0.19408326	-1.1085947	0.30160692	0.44380084	1.0	6874	tags=59%, list=50%, signal=117%	
ZHAN_MULTIPLE_MYELOMA_LB_DN	ZHAN_MULTIPLE_MYELOMA_LB_DN		24	-0.2869517	-1.1063617	0.3208852	0.4459424	1.0	2531	tags=42%, list=18%, signal=51%	
ZHAN_MULTIPLE_MYELOMA_MS_UP	ZHAN_MULTIPLE_MYELOMA_MS_UP		25	-0.28328776	-1.0963272	0.33566433	0.46392438	1.0	7022	tags=64%, list=51%, signal=131%	
SU_PLACENTA	SU_PLACENTA		18	-0.30318248	-1.0957905	0.33726066	0.46247652	1.0	9224	tags=94%, list=67%, signal=289%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP		19	-0.3069487	-1.0941126	0.34649122	0.46315718	1.0	6660	tags=79%, list=49%, signal=153%	
VANTVEER_BREAST_CANCER_METASTASIS_UP	VANTVEER_BREAST_CANCER_METASTASIS_UP		30	-0.26245046	-1.088999	0.3381295	0.47107497	1.0	6043	tags=53%, list=44%, signal=95%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP		128	-0.19077975	-1.0877445	0.31755915	0.47123137	1.0	6590	tags=55%, list=48%, signal=106%	
ZHAN_MULTIPLE_MYELOMA_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD2_UP		25	-0.28121087	-1.0854541	0.37089872	0.47369686	1.0	5607	tags=48%, list=41%, signal=81%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN		137	-0.18629731	-1.0813477	0.31552795	0.47925714	1.0	4272	tags=34%, list=31%, signal=49%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN		32	-0.26278523	-1.0776331	0.3515313	0.4841456	1.0	1174	tags=25%, list=9%, signal=27%	
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP		110	-0.19125234	-1.0611277	0.37194338	0.51578635	1.0	8455	tags=65%, list=62%, signal=170%	
ZHAN_MULTIPLE_MYELOMA_PR_DN	ZHAN_MULTIPLE_MYELOMA_PR_DN		23	-0.2790182	-1.0544914	0.38020086	0.5268949	1.0	4648	tags=61%, list=34%, signal=92%	
HP_ABNORMAL_INTESTINE_MORPHOLOGY	HP_ABNORMAL_INTESTINE_MORPHOLOGY		382	-0.1592706	-1.0517925	0.3570658	0.52979606	1.0	6608	tags=52%, list=48%, signal=97%	
HP_OSTEOPOROSIS	HP_OSTEOPOROSIS		164	-0.1775437	-1.0505859	0.39187574	0.52949035	1.0	8690	tags=71%, list=63%, signal=193%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP		65	-0.20778067	-1.0459815	0.38726792	0.53630394	1.0	5537	tags=51%, list=40%, signal=85%	
HP_ADULT_ONSET	HP_ADULT_ONSET		97	-0.1927156	-1.0436456	0.39303482	0.538617	1.0	7099	tags=64%, list=52%, signal=132%	
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	RAGHAVACHARI_PLATELET_SPECIFIC_GENES		56	-0.2195162	-1.0419942	0.40789473	0.53943783	1.0	3349	tags=34%, list=24%, signal=45%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN		34	-0.24549091	-1.0407081	0.41480446	0.5394841	1.0	8048	tags=76%, list=59%, signal=185%	
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP		86	-0.1948165	-1.0343615	0.43129772	0.5500128	1.0	6617	tags=53%, list=48%, signal=103%	
SU_LIVER	SU_LIVER		50	-0.21842462	-1.0265743	0.434492	0.56414294	1.0	8629	tags=72%, list=63%, signal=194%	
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN		126	-0.1807705	-1.0236549	0.42592594	0.56763536	1.0	7500	tags=60%, list=55%, signal=130%	
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER		28	-0.24805532	-1.0214185	0.42857143	0.5695015	1.0	7161	tags=61%, list=52%, signal=127%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP		112	-0.18106529	-1.0186399	0.43456164	0.5724335	1.0	5904	tags=45%, list=43%, signal=78%	
CROMER_METASTASIS_UP	CROMER_METASTASIS_UP		41	-0.22745647	-1.010005	0.45528457	0.5878875	1.0	3144	tags=27%, list=23%, signal=35%	
ZHAN_MULTIPLE_MYELOMA_MS_DN	ZHAN_MULTIPLE_MYELOMA_MS_DN		31	-0.24373174	-1.0071214	0.47905028	0.59097564	1.0	3649	tags=35%, list=27%, signal=48%	
BILD_HRAS_ONCOGENIC_SIGNATURE	BILD_HRAS_ONCOGENIC_SIGNATURE		153	-0.17245425	-1.0028515	0.4647551	0.5972974	1.0	7245	tags=58%, list=53%, signal=122%	
CHANDRAN_METASTASIS_DN	CHANDRAN_METASTASIS_DN		212	-0.16197288	-1.0020968	0.4755814	0.5960149	1.0	4303	tags=33%, list=31%, signal=47%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP		43	-0.22310753	-1.0013239	0.46394557	0.5945397	1.0	4792	tags=44%, list=35%, signal=68%	
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN		96	-0.18720928	-0.99962145	0.45362136	0.5951931	1.0	6087	tags=49%, list=44%, signal=88%	
LASTOWSKA_COAMPLIFIED_WITH_MYCN	LASTOWSKA_COAMPLIFIED_WITH_MYCN		26	-0.25592482	-0.9930357	0.47672778	0.6062545	1.0	7997	tags=81%, list=58%, signal=194%	
GSE15659_TREG_VS_TCONV_DN	GSE15659_TREG_VS_TCONV_DN		109	-0.17804864	-0.99048215	0.47875	0.6085767	1.0	3918	tags=33%, list=29%, signal=46%	
HP_RESTRICTIVE_VENTILATORY_DEFECT	HP_RESTRICTIVE_VENTILATORY_DEFECT		30	-0.23889562	-0.9712169	0.50211567	0.64746726	1.0	3913	tags=30%, list=29%, signal=42%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP		74	-0.18828405	-0.9635371	0.51153845	0.66167736	1.0	5803	tags=47%, list=42%, signal=82%	
ZHAN_MULTIPLE_MYELOMA_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD2_DN		28	-0.24359567	-0.9572337	0.53168046	0.67170864	1.0	6701	tags=61%, list=49%, signal=119%	
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP		63	-0.19218872	-0.9548814	0.54	0.6735749	1.0	7323	tags=60%, list=53%, signal=129%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN		17	-0.2761549	-0.94676054	0.539823	0.68785435	1.0	783	tags=18%, list=6%, signal=19%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP		98	-0.17447254	-0.9433949	0.55984557	0.6920753	1.0	4751	tags=37%, list=35%, signal=56%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		123	-0.16581775	-0.93736166	0.5862069	0.70185745	1.0	6097	tags=48%, list=45%, signal=86%	
HP_JUVENILE_ONSET	HP_JUVENILE_ONSET		65	-0.18597104	-0.9277161	0.59126985	0.71962106	1.0	3325	tags=31%, list=24%, signal=40%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_UP		15	-0.27623478	-0.9217789	0.55904335	0.72907245	1.0	5473	tags=53%, list=40%, signal=89%	
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN		137	-0.15743843	-0.9184317	0.62759465	0.73269457	1.0	5834	tags=47%, list=43%, signal=81%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP		304	-0.14138839	-0.9161138	0.66367716	0.7340328	1.0	5674	tags=44%, list=41%, signal=73%	
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP	GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP		111	-0.16456993	-0.91070896	0.62828535	0.7421019	1.0	2712	tags=26%, list=20%, signal=32%	
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP		41	-0.20684786	-0.91029066	0.5945946	0.7396319	1.0	3689	tags=39%, list=27%, signal=53%	
HP_FASCICULATIONS	HP_FASCICULATIONS		43	-0.20415394	-0.9099394	0.5985714	0.7369792	1.0	7353	tags=65%, list=54%, signal=140%	
GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN		78	-0.1742533	-0.9006872	0.6421189	0.75233185	1.0	7630	tags=58%, list=56%, signal=130%	
SWEET_KRAS_TARGETS_UP	SWEET_KRAS_TARGETS_UP		52	-0.19047217	-0.8945067	0.6412615	0.76103944	1.0	5790	tags=44%, list=42%, signal=76%	
HP_STAGE_5_CHRONIC_KIDNEY_DISEASE	HP_STAGE_5_CHRONIC_KIDNEY_DISEASE		34	-0.21055278	-0.8939339	0.6039604	0.7587966	1.0	5927	tags=56%, list=43%, signal=98%	
SPIRA_SMOKERS_LUNG_CANCER_UP	SPIRA_SMOKERS_LUNG_CANCER_UP		31	-0.20884518	-0.87842727	0.63786006	0.78590715	1.0	4576	tags=42%, list=33%, signal=63%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN		92	-0.16543105	-0.87786686	0.66131026	0.7836406	1.0	4559	tags=34%, list=33%, signal=50%	
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE	WP_WNT_SIGNALING_IN_KIDNEY_DISEASE		31	-0.2086557	-0.87677246	0.63253856	0.7822628	1.0	8376	tags=58%, list=61%, signal=149%	
ALONSO_METASTASIS_EMT_UP	ALONSO_METASTASIS_EMT_UP		27	-0.22312851	-0.8756276	0.64054054	0.7810754	1.0	2692	tags=33%, list=20%, signal=41%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		22	-0.23285711	-0.872824	0.6251748	0.78321755	1.0	8226	tags=68%, list=60%, signal=170%	
HP_CHRONIC_KIDNEY_DISEASE	HP_CHRONIC_KIDNEY_DISEASE		43	-0.19522338	-0.86976486	0.66944444	0.7857382	1.0	5927	tags=56%, list=43%, signal=98%	
CAMPS_COLON_CANCER_COPY_NUMBER_UP	CAMPS_COLON_CANCER_COPY_NUMBER_UP		68	-0.17035528	-0.8576016	0.7090909	0.8048067	1.0	8169	tags=66%, list=60%, signal=163%	
ANDERSEN_LIVER_CANCER_KRT19_DN	ANDERSEN_LIVER_CANCER_KRT19_DN		66	-0.17169848	-0.8532484	0.6887686	0.80913305	1.0	6465	tags=52%, list=47%, signal=97%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP		218	-0.13713509	-0.8503913	0.7642276	0.8105864	1.0	6445	tags=52%, list=47%, signal=96%	
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN		188	-0.14052466	-0.84915274	0.7864897	0.8095666	1.0	6585	tags=49%, list=48%, signal=94%	
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP		38	-0.19684324	-0.8480517	0.68292683	0.808171	1.0	6069	tags=53%, list=44%, signal=94%	
